"item_id","item_type","source_surface","source_path","display_name","carril","status","owner_agent","reviewer_agent","requires_live","requires_secret","requires_mcp","requires_openai","requires_data_analytics","gate_required","runner_or_command","validator","evidence","rollback","stop_condition","notes"
"openai-primary-runtime:Presentations","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\presentations\26.614.11602\skills\presentations\SKILL.md","Presentations","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Create, edit, render, verify, and export editable PowerPoint PPTX decks with artifact-tool APIs."
"openai-primary-runtime:Spreadsheets","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-primary-runtime\spreadsheets\26.614.11602\skills\spreadsheets\SKILL.md","Spreadsheets","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","false","false","true","false","openai_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use this skill when a user requests to create, modify, analyze, visualize, or work with spreadsheet files (`.xlsx`, `.xls`, `.csv`, `.tsv`) or Google Sheets-targeted spreadsheet artifacts with formulas, formatting, charts, tables, and recalculation."
"outlook-calendar:outlook-calendar","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar\SKILL.md","outlook-calendar","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Handle Outlook Calendar workflows, including delegated/shared calendar writes. Use when the user asks for schedule understanding, availability checks, meeting scheduling, intelligent rescheduling, meeting prep, reminder updates, RSVP responses, recurring maintenance, travel coordination, deadline planning, or safe create, update, reschedule, respond, attach, delete, or cancel changes with timezone-aware event times and attendee validation."
"outlook-calendar:outlook-calendar","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\outlook-calendar\015c0dff\skills\outlook-calendar\SKILL.md","outlook-calendar","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Handle Outlook Calendar workflows, including delegated/shared calendar writes. Use when the user asks for schedule understanding, availability checks, meeting scheduling, intelligent rescheduling, meeting prep, reminder updates, RSVP responses, recurring maintenance, travel coordination, deadline planning, or safe create, update, reschedule, respond, attach, delete, or cancel changes with timezone-aware event times and attendee validation."
"outlook-calendar:outlook-calendar-daily-brief","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-daily-brief\SKILL.md","outlook-calendar-daily-brief","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build polished one-day Outlook Calendar briefs. Use when the user asks for today, tomorrow, or a specific date summary with an agenda, conflict flags, free windows, remaining-meeting readouts, or a calendar brief, and Outlook Calendar is available."
"outlook-calendar:outlook-calendar-daily-brief","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\outlook-calendar\015c0dff\skills\outlook-calendar-daily-brief\SKILL.md","outlook-calendar-daily-brief","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build polished one-day Outlook Calendar briefs. Use when the user asks for today, tomorrow, or a specific date summary with an agenda, conflict flags, free windows, remaining-meeting readouts, or a calendar brief, and Outlook Calendar is available."
"outlook-calendar:outlook-calendar-free-up-time","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-free-up-time\SKILL.md","outlook-calendar-free-up-time","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find ways to open up meaningful free time in Outlook Calendar. Use when the user wants to clear part of their schedule, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back."
"outlook-calendar:outlook-calendar-free-up-time","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\outlook-calendar\015c0dff\skills\outlook-calendar-free-up-time\SKILL.md","outlook-calendar-free-up-time","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find ways to open up meaningful free time in Outlook Calendar. Use when the user wants to clear part of their schedule, make room for focus time, create a longer uninterrupted block, or see the smallest set of calendar changes that would give time back."
"outlook-calendar:outlook-calendar-group-scheduler","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-group-scheduler\SKILL.md","outlook-calendar-group-scheduler","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find and rank good meeting times for several people using Outlook Calendar data. Use when the user wants to schedule a meeting, compare candidate slots across attendees, find the best compromise time, or add a room/resource check after narrowing the attendee-compatible options."
"outlook-calendar:outlook-calendar-group-scheduler","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\outlook-calendar\015c0dff\skills\outlook-calendar-group-scheduler\SKILL.md","outlook-calendar-group-scheduler","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Find and rank good meeting times for several people using Outlook Calendar data. Use when the user wants to schedule a meeting, compare candidate slots across attendees, find the best compromise time, or add a room/resource check after narrowing the attendee-compatible options."
"outlook-calendar:outlook-calendar-meeting-prep","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-meeting-prep\SKILL.md","outlook-calendar-meeting-prep","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build a practical meeting prep brief from an Outlook Calendar event and its nearby Microsoft context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require."
"outlook-calendar:outlook-calendar-meeting-prep","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\outlook-calendar\015c0dff\skills\outlook-calendar-meeting-prep\SKILL.md","outlook-calendar-meeting-prep","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Build a practical meeting prep brief from an Outlook Calendar event and its nearby Microsoft context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require."
"outlook-calendar:outlook-calendar-shared-calendars","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-calendar\0.1.3\skills\outlook-calendar-shared-calendars\SKILL.md","outlook-calendar-shared-calendars","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Safely write to delegated or shared Outlook calendars. Use when the user explicitly wants to create, update, respond to, cancel, delete, or add a small attachment to an event on a shared or delegated Outlook Calendar."
"outlook-calendar:outlook-calendar-shared-calendars","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\outlook-calendar\015c0dff\skills\outlook-calendar-shared-calendars\SKILL.md","outlook-calendar-shared-calendars","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Safely write to delegated or shared Outlook calendars. Use when the user explicitly wants to create, update, respond to, cancel, delete, or add a small attachment to an event on a shared or delegated Outlook Calendar."
"outlook-email:outlook-email","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\outlook-email\0.1.3\skills\outlook-email\SKILL.md","outlook-email","OPENAI_DEVELOPERS","PLUGIN_CACHE_REFERENCE","tech.reference_librarian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Triage Outlook mail, extract tasks, clean up subscriptions, draft responses, and route shared mailbox work. Use when the user asks to inspect an Outlook inbox or thread, summarize open actions and deadlines, clean up newsletters, draft replies or forwards, organize mailbox follow-up work, or act on a delegated/shared Outlook mailbox."
"outlook-email:outlook-email","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\outlook-email\015c0dff\skills\outlook-email\SKILL.md","outlook-email","OPENAI_DEVELOPERS","PLUGIN_CACHE_REFERENCE","tech.reference_librarian","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Triage Outlook mail, extract tasks, clean up subscriptions, draft responses, and route shared mailbox work. Use when the user asks to inspect an Outlook inbox or thread, summarize open actions and deadlines, clean up newsletters, draft replies or forwards, organize mailbox follow-up work, or act on a delegated/shared Outlook mailbox."
